query_order	query_id	background_id	contrast_order	contrast_id	kda_run_id	rds_id	fine_cell_type	broad_cell_type	signature_group	sex	apoe_group	query_mode	query_direction	structural_status	structurally_available	source_significant_feature_rows	mapped_unique_query_genes	duplicate_symbol_collapses	query_size	background_size	query_status	schema_version
293	excitatory_set3::Exc RELN CHD7::AD_vs_NCI__Female__e33::AD_up_mito	excitatory_set3::Exc RELN CHD7::AD_vs_NCI__Female__e33	98	excitatory_set3::Exc RELN CHD7::AD_vs_NCI__Female__e33	NA	excitatory_set3	Exc RELN CHD7	Excitatory_neurons	F_e33	Female	e33	AD_up_mito	up	estimable_validated	TRUE	56	56	0	56	545	testable_query	fine_deg_pathway_query_manifest_v1
294	excitatory_set3::Exc RELN CHD7::AD_vs_NCI__Female__e33::AD_down_mito	excitatory_set3::Exc RELN CHD7::AD_vs_NCI__Female__e33	98	excitatory_set3::Exc RELN CHD7::AD_vs_NCI__Female__e33	NA	excitatory_set3	Exc RELN CHD7	Excitatory_neurons	F_e33	Female	e33	AD_down_mito	down	estimable_validated	TRUE	61	61	0	61	545	testable_query	fine_deg_pathway_query_manifest_v1
295	excitatory_set3::Exc RELN CHD7::AD_vs_NCI__Female__e4::AD_any_mito	excitatory_set3::Exc RELN CHD7::AD_vs_NCI__Female__e4	99	excitatory_set3::Exc RELN CHD7::AD_vs_NCI__Female__e4	NA	excitatory_set3	Exc RELN CHD7	Excitatory_neurons	F_e4	Female	e4	AD_any_mito	any	estimable_validated	TRUE	210	210	0	210	676	testable_query	fine_deg_pathway_query_manifest_v1
296	excitatory_set3::Exc RELN CHD7::AD_vs_NCI__Female__e4::AD_up_mito	excitatory_set3::Exc RELN CHD7::AD_vs_NCI__Female__e4	99	excitatory_set3::Exc RELN CHD7::AD_vs_NCI__Female__e4	NA	excitatory_set3	Exc RELN CHD7	Excitatory_neurons	F_e4	Female	e4	AD_up_mito	up	estimable_validated	TRUE	70	70	0	70	676	testable_query	fine_deg_pathway_query_manifest_v1
297	excitatory_set3::Exc RELN CHD7::AD_vs_NCI__Female__e4::AD_down_mito	excitatory_set3::Exc RELN CHD7::AD_vs_NCI__Female__e4	99	excitatory_set3::Exc RELN CHD7::AD_vs_NCI__Female__e4	NA	excitatory_set3	Exc RELN CHD7	Excitatory_neurons	F_e4	Female	e4	AD_down_mito	down	estimable_validated	TRUE	140	140	0	140	676	testable_query	fine_deg_pathway_query_manifest_v1
298	excitatory_set3::Exc RELN CHD7::AD_vs_NCI__Male__e2::AD_any_mito	excitatory_set3::Exc RELN CHD7::AD_vs_NCI__Male__e2	100	excitatory_set3::Exc RELN CHD7::AD_vs_NCI__Male__e2	NA	excitatory_set3	Exc RELN CHD7	Excitatory_neurons	M_e2	Male	e2	AD_any_mito	any	estimable_validated	TRUE	69	69	0	69	557	testable_query	fine_deg_pathway_query_manifest_v1
299	excitatory_set3::Exc RELN CHD7::AD_vs_NCI__Male__e2::AD_up_mito	excitatory_set3::Exc RELN CHD7::AD_vs_NCI__Male__e2	100	excitatory_set3::Exc RELN CHD7::AD_vs_NCI__Male__e2	NA	excitatory_set3	Exc RELN CHD7	Excitatory_neurons	M_e2	Male	e2	AD_up_mito	up	estimable_validated	TRUE	28	28	0	28	557	testable_query	fine_deg_pathway_query_manifest_v1
300	excitatory_set3::Exc RELN CHD7::AD_vs_NCI__Male__e2::AD_down_mito	excitatory_set3::Exc RELN CHD7::AD_vs_NCI__Male__e2	100	excitatory_set3::Exc RELN CHD7::AD_vs_NCI__Male__e2	NA	excitatory_set3	Exc RELN CHD7	Excitatory_neurons	M_e2	Male	e2	AD_down_mito	down	estimable_validated	TRUE	41	41	0	41	557	testable_query	fine_deg_pathway_query_manifest_v1
301	excitatory_set3::Exc RELN CHD7::AD_vs_NCI__Male__e33::AD_any_mito	excitatory_set3::Exc RELN CHD7::AD_vs_NCI__Male__e33	101	excitatory_set3::Exc RELN CHD7::AD_vs_NCI__Male__e33	NA	excitatory_set3	Exc RELN CHD7	Excitatory_neurons	M_e33	Male	e33	AD_any_mito	any	estimable_validated	TRUE	67	67	0	67	339	testable_query	fine_deg_pathway_query_manifest_v1
302	excitatory_set3::Exc RELN CHD7::AD_vs_NCI__Male__e33::AD_up_mito	excitatory_set3::Exc RELN CHD7::AD_vs_NCI__Male__e33	101	excitatory_set3::Exc RELN CHD7::AD_vs_NCI__Male__e33	NA	excitatory_set3	Exc RELN CHD7	Excitatory_neurons	M_e33	Male	e33	AD_up_mito	up	estimable_validated	TRUE	13	13	0	13	339	testable_query	fine_deg_pathway_query_manifest_v1
303	excitatory_set3::Exc RELN CHD7::AD_vs_NCI__Male__e33::AD_down_mito	excitatory_set3::Exc RELN CHD7::AD_vs_NCI__Male__e33	101	excitatory_set3::Exc RELN CHD7::AD_vs_NCI__Male__e33	NA	excitatory_set3	Exc RELN CHD7	Excitatory_neurons	M_e33	Male	e33	AD_down_mito	down	estimable_validated	TRUE	54	54	0	54	339	testable_query	fine_deg_pathway_query_manifest_v1
304	excitatory_set3::Exc RELN CHD7::AD_vs_NCI__Male__e4::AD_any_mito	excitatory_set3::Exc RELN CHD7::AD_vs_NCI__Male__e4	102	excitatory_set3::Exc RELN CHD7::AD_vs_NCI__Male__e4	NA	excitatory_set3	Exc RELN CHD7	Excitatory_neurons	M_e4	Male	e4	AD_any_mito	any	estimable_validated	TRUE	219	219	0	219	497	testable_query	fine_deg_pathway_query_manifest_v1
305	excitatory_set3::Exc RELN CHD7::AD_vs_NCI__Male__e4::AD_up_mito	excitatory_set3::Exc RELN CHD7::AD_vs_NCI__Male__e4	102	excitatory_set3::Exc RELN CHD7::AD_vs_NCI__Male__e4	NA	excitatory_set3	Exc RELN CHD7	Excitatory_neurons	M_e4	Male	e4	AD_up_mito	up	estimable_validated	TRUE	142	142	0	142	497	testable_query	fine_deg_pathway_query_manifest_v1
306	excitatory_set3::Exc RELN CHD7::AD_vs_NCI__Male__e4::AD_down_mito	excitatory_set3::Exc RELN CHD7::AD_vs_NCI__Male__e4	102	excitatory_set3::Exc RELN CHD7::AD_vs_NCI__Male__e4	NA	excitatory_set3	Exc RELN CHD7	Excitatory_neurons	M_e4	Male	e4	AD_down_mito	down	estimable_validated	TRUE	77	77	0	77	497	testable_query	fine_deg_pathway_query_manifest_v1
307	immune::CAMs::AD_vs_NCI__Female__e2::AD_any_mito	immune::CAMs::AD_vs_NCI__Female__e2	103	immune::CAMs::AD_vs_NCI__Female__e2	NA	immune	CAMs	CAMs	F_e2	Female	e2	AD_any_mito	any	estimable_validated	TRUE	0	0	0	0	244	empty_query	fine_deg_pathway_query_manifest_v1
308	immune::CAMs::AD_vs_NCI__Female__e2::AD_up_mito	immune::CAMs::AD_vs_NCI__Female__e2	103	immune::CAMs::AD_vs_NCI__Female__e2	NA	immune	CAMs	CAMs	F_e2	Female	e2	AD_up_mito	up	estimable_validated	TRUE	0	0	0	0	244	empty_query	fine_deg_pathway_query_manifest_v1
309	immune::CAMs::AD_vs_NCI__Female__e2::AD_down_mito	immune::CAMs::AD_vs_NCI__Female__e2	103	immune::CAMs::AD_vs_NCI__Female__e2	NA	immune	CAMs	CAMs	F_e2	Female	e2	AD_down_mito	down	estimable_validated	TRUE	0	0	0	0	244	empty_query	fine_deg_pathway_query_manifest_v1
310	immune::CAMs::AD_vs_NCI__Female__e33::AD_any_mito	immune::CAMs::AD_vs_NCI__Female__e33	104	immune::CAMs::AD_vs_NCI__Female__e33	NA	immune	CAMs	CAMs	F_e33	Female	e33	AD_any_mito	any	estimable_validated	TRUE	0	0	0	0	263	empty_query	fine_deg_pathway_query_manifest_v1
311	immune::CAMs::AD_vs_NCI__Female__e33::AD_up_mito	immune::CAMs::AD_vs_NCI__Female__e33	104	immune::CAMs::AD_vs_NCI__Female__e33	NA	immune	CAMs	CAMs	F_e33	Female	e33	AD_up_mito	up	estimable_validated	TRUE	0	0	0	0	263	empty_query	fine_deg_pathway_query_manifest_v1
312	immune::CAMs::AD_vs_NCI__Female__e33::AD_down_mito	immune::CAMs::AD_vs_NCI__Female__e33	104	immune::CAMs::AD_vs_NCI__Female__e33	NA	immune	CAMs	CAMs	F_e33	Female	e33	AD_down_mito	down	estimable_validated	TRUE	0	0	0	0	263	empty_query	fine_deg_pathway_query_manifest_v1
313	immune::CAMs::AD_vs_NCI__Female__e4::AD_any_mito	immune::CAMs::AD_vs_NCI__Female__e4	105	immune::CAMs::AD_vs_NCI__Female__e4	NA	immune	CAMs	CAMs	F_e4	Female	e4	AD_any_mito	any	estimable_validated	TRUE	0	0	0	0	250	empty_query	fine_deg_pathway_query_manifest_v1
314	immune::CAMs::AD_vs_NCI__Female__e4::AD_up_mito	immune::CAMs::AD_vs_NCI__Female__e4	105	immune::CAMs::AD_vs_NCI__Female__e4	NA	immune	CAMs	CAMs	F_e4	Female	e4	AD_up_mito	up	estimable_validated	TRUE	0	0	0	0	250	empty_query	fine_deg_pathway_query_manifest_v1
315	immune::CAMs::AD_vs_NCI__Female__e4::AD_down_mito	immune::CAMs::AD_vs_NCI__Female__e4	105	immune::CAMs::AD_vs_NCI__Female__e4	NA	immune	CAMs	CAMs	F_e4	Female	e4	AD_down_mito	down	estimable_validated	TRUE	0	0	0	0	250	empty_query	fine_deg_pathway_query_manifest_v1
316	immune::CAMs::AD_vs_NCI__Male__e2::AD_any_mito	immune::CAMs::AD_vs_NCI__Male__e2	106	immune::CAMs::AD_vs_NCI__Male__e2	NA	immune	CAMs	CAMs	M_e2	Male	e2	AD_any_mito	any	not_estimable	FALSE	0	0	0	0	0	contrast_not_estimable	fine_deg_pathway_query_manifest_v1
317	immune::CAMs::AD_vs_NCI__Male__e2::AD_up_mito	immune::CAMs::AD_vs_NCI__Male__e2	106	immune::CAMs::AD_vs_NCI__Male__e2	NA	immune	CAMs	CAMs	M_e2	Male	e2	AD_up_mito	up	not_estimable	FALSE	0	0	0	0	0	contrast_not_estimable	fine_deg_pathway_query_manifest_v1
318	immune::CAMs::AD_vs_NCI__Male__e2::AD_down_mito	immune::CAMs::AD_vs_NCI__Male__e2	106	immune::CAMs::AD_vs_NCI__Male__e2	NA	immune	CAMs	CAMs	M_e2	Male	e2	AD_down_mito	down	not_estimable	FALSE	0	0	0	0	0	contrast_not_estimable	fine_deg_pathway_query_manifest_v1
319	immune::CAMs::AD_vs_NCI__Male__e33::AD_any_mito	immune::CAMs::AD_vs_NCI__Male__e33	107	immune::CAMs::AD_vs_NCI__Male__e33	NA	immune	CAMs	CAMs	M_e33	Male	e33	AD_any_mito	any	estimable_validated	TRUE	0	0	0	0	236	empty_query	fine_deg_pathway_query_manifest_v1
320	immune::CAMs::AD_vs_NCI__Male__e33::AD_up_mito	immune::CAMs::AD_vs_NCI__Male__e33	107	immune::CAMs::AD_vs_NCI__Male__e33	NA	immune	CAMs	CAMs	M_e33	Male	e33	AD_up_mito	up	estimable_validated	TRUE	0	0	0	0	236	empty_query	fine_deg_pathway_query_manifest_v1
321	immune::CAMs::AD_vs_NCI__Male__e33::AD_down_mito	immune::CAMs::AD_vs_NCI__Male__e33	107	immune::CAMs::AD_vs_NCI__Male__e33	NA	immune	CAMs	CAMs	M_e33	Male	e33	AD_down_mito	down	estimable_validated	TRUE	0	0	0	0	236	empty_query	fine_deg_pathway_query_manifest_v1
322	immune::CAMs::AD_vs_NCI__Male__e4::AD_any_mito	immune::CAMs::AD_vs_NCI__Male__e4	108	immune::CAMs::AD_vs_NCI__Male__e4	NA	immune	CAMs	CAMs	M_e4	Male	e4	AD_any_mito	any	estimable_validated	TRUE	0	0	0	0	269	empty_query	fine_deg_pathway_query_manifest_v1
323	immune::CAMs::AD_vs_NCI__Male__e4::AD_up_mito	immune::CAMs::AD_vs_NCI__Male__e4	108	immune::CAMs::AD_vs_NCI__Male__e4	NA	immune	CAMs	CAMs	M_e4	Male	e4	AD_up_mito	up	estimable_validated	TRUE	0	0	0	0	269	empty_query	fine_deg_pathway_query_manifest_v1
324	immune::CAMs::AD_vs_NCI__Male__e4::AD_down_mito	immune::CAMs::AD_vs_NCI__Male__e4	108	immune::CAMs::AD_vs_NCI__Male__e4	NA	immune	CAMs	CAMs	M_e4	Male	e4	AD_down_mito	down	estimable_validated	TRUE	0	0	0	0	269	empty_query	fine_deg_pathway_query_manifest_v1
325	immune::Mic MKI67::AD_vs_NCI__Female__e2::AD_any_mito	immune::Mic MKI67::AD_vs_NCI__Female__e2	109	immune::Mic MKI67::AD_vs_NCI__Female__e2	NA	immune	Mic MKI67	Microglia	F_e2	Female	e2	AD_any_mito	any	estimable_validated	TRUE	0	0	0	0	700	empty_query	fine_deg_pathway_query_manifest_v1
326	immune::Mic MKI67::AD_vs_NCI__Female__e2::AD_up_mito	immune::Mic MKI67::AD_vs_NCI__Female__e2	109	immune::Mic MKI67::AD_vs_NCI__Female__e2	NA	immune	Mic MKI67	Microglia	F_e2	Female	e2	AD_up_mito	up	estimable_validated	TRUE	0	0	0	0	700	empty_query	fine_deg_pathway_query_manifest_v1
327	immune::Mic MKI67::AD_vs_NCI__Female__e2::AD_down_mito	immune::Mic MKI67::AD_vs_NCI__Female__e2	109	immune::Mic MKI67::AD_vs_NCI__Female__e2	NA	immune	Mic MKI67	Microglia	F_e2	Female	e2	AD_down_mito	down	estimable_validated	TRUE	0	0	0	0	700	empty_query	fine_deg_pathway_query_manifest_v1
328	immune::Mic MKI67::AD_vs_NCI__Female__e33::AD_any_mito	immune::Mic MKI67::AD_vs_NCI__Female__e33	110	immune::Mic MKI67::AD_vs_NCI__Female__e33	NA	immune	Mic MKI67	Microglia	F_e33	Female	e33	AD_any_mito	any	estimable_validated	TRUE	0	0	0	0	636	empty_query	fine_deg_pathway_query_manifest_v1
329	immune::Mic MKI67::AD_vs_NCI__Female__e33::AD_up_mito	immune::Mic MKI67::AD_vs_NCI__Female__e33	110	immune::Mic MKI67::AD_vs_NCI__Female__e33	NA	immune	Mic MKI67	Microglia	F_e33	Female	e33	AD_up_mito	up	estimable_validated	TRUE	0	0	0	0	636	empty_query	fine_deg_pathway_query_manifest_v1
330	immune::Mic MKI67::AD_vs_NCI__Female__e33::AD_down_mito	immune::Mic MKI67::AD_vs_NCI__Female__e33	110	immune::Mic MKI67::AD_vs_NCI__Female__e33	NA	immune	Mic MKI67	Microglia	F_e33	Female	e33	AD_down_mito	down	estimable_validated	TRUE	0	0	0	0	636	empty_query	fine_deg_pathway_query_manifest_v1
331	immune::Mic MKI67::AD_vs_NCI__Female__e4::AD_any_mito	immune::Mic MKI67::AD_vs_NCI__Female__e4	111	immune::Mic MKI67::AD_vs_NCI__Female__e4	NA	immune	Mic MKI67	Microglia	F_e4	Female	e4	AD_any_mito	any	estimable_validated	TRUE	1	1	0	1	573	query_below_minimum	fine_deg_pathway_query_manifest_v1
332	immune::Mic MKI67::AD_vs_NCI__Female__e4::AD_up_mito	immune::Mic MKI67::AD_vs_NCI__Female__e4	111	immune::Mic MKI67::AD_vs_NCI__Female__e4	NA	immune	Mic MKI67	Microglia	F_e4	Female	e4	AD_up_mito	up	estimable_validated	TRUE	0	0	0	0	573	empty_query	fine_deg_pathway_query_manifest_v1
333	immune::Mic MKI67::AD_vs_NCI__Female__e4::AD_down_mito	immune::Mic MKI67::AD_vs_NCI__Female__e4	111	immune::Mic MKI67::AD_vs_NCI__Female__e4	NA	immune	Mic MKI67	Microglia	F_e4	Female	e4	AD_down_mito	down	estimable_validated	TRUE	1	1	0	1	573	query_below_minimum	fine_deg_pathway_query_manifest_v1
334	immune::Mic MKI67::AD_vs_NCI__Male__e2::AD_any_mito	immune::Mic MKI67::AD_vs_NCI__Male__e2	112	immune::Mic MKI67::AD_vs_NCI__Male__e2	NA	immune	Mic MKI67	Microglia	M_e2	Male	e2	AD_any_mito	any	not_estimable	FALSE	0	0	0	0	0	contrast_not_estimable	fine_deg_pathway_query_manifest_v1
335	immune::Mic MKI67::AD_vs_NCI__Male__e2::AD_up_mito	immune::Mic MKI67::AD_vs_NCI__Male__e2	112	immune::Mic MKI67::AD_vs_NCI__Male__e2	NA	immune	Mic MKI67	Microglia	M_e2	Male	e2	AD_up_mito	up	not_estimable	FALSE	0	0	0	0	0	contrast_not_estimable	fine_deg_pathway_query_manifest_v1
336	immune::Mic MKI67::AD_vs_NCI__Male__e2::AD_down_mito	immune::Mic MKI67::AD_vs_NCI__Male__e2	112	immune::Mic MKI67::AD_vs_NCI__Male__e2	NA	immune	Mic MKI67	Microglia	M_e2	Male	e2	AD_down_mito	down	not_estimable	FALSE	0	0	0	0	0	contrast_not_estimable	fine_deg_pathway_query_manifest_v1
337	immune::Mic MKI67::AD_vs_NCI__Male__e33::AD_any_mito	immune::Mic MKI67::AD_vs_NCI__Male__e33	113	immune::Mic MKI67::AD_vs_NCI__Male__e33	NA	immune	Mic MKI67	Microglia	M_e33	Male	e33	AD_any_mito	any	estimable_validated	TRUE	0	0	0	0	506	empty_query	fine_deg_pathway_query_manifest_v1
338	immune::Mic MKI67::AD_vs_NCI__Male__e33::AD_up_mito	immune::Mic MKI67::AD_vs_NCI__Male__e33	113	immune::Mic MKI67::AD_vs_NCI__Male__e33	NA	immune	Mic MKI67	Microglia	M_e33	Male	e33	AD_up_mito	up	estimable_validated	TRUE	0	0	0	0	506	empty_query	fine_deg_pathway_query_manifest_v1
339	immune::Mic MKI67::AD_vs_NCI__Male__e33::AD_down_mito	immune::Mic MKI67::AD_vs_NCI__Male__e33	113	immune::Mic MKI67::AD_vs_NCI__Male__e33	NA	immune	Mic MKI67	Microglia	M_e33	Male	e33	AD_down_mito	down	estimable_validated	TRUE	0	0	0	0	506	empty_query	fine_deg_pathway_query_manifest_v1
340	immune::Mic MKI67::AD_vs_NCI__Male__e4::AD_any_mito	immune::Mic MKI67::AD_vs_NCI__Male__e4	114	immune::Mic MKI67::AD_vs_NCI__Male__e4	NA	immune	Mic MKI67	Microglia	M_e4	Male	e4	AD_any_mito	any	estimable_validated	TRUE	0	0	0	0	622	empty_query	fine_deg_pathway_query_manifest_v1
341	immune::Mic MKI67::AD_vs_NCI__Male__e4::AD_up_mito	immune::Mic MKI67::AD_vs_NCI__Male__e4	114	immune::Mic MKI67::AD_vs_NCI__Male__e4	NA	immune	Mic MKI67	Microglia	M_e4	Male	e4	AD_up_mito	up	estimable_validated	TRUE	0	0	0	0	622	empty_query	fine_deg_pathway_query_manifest_v1
342	immune::Mic MKI67::AD_vs_NCI__Male__e4::AD_down_mito	immune::Mic MKI67::AD_vs_NCI__Male__e4	114	immune::Mic MKI67::AD_vs_NCI__Male__e4	NA	immune	Mic MKI67	Microglia	M_e4	Male	e4	AD_down_mito	down	estimable_validated	TRUE	0	0	0	0	622	empty_query	fine_deg_pathway_query_manifest_v1
343	immune::Mic P2RY12::AD_vs_NCI__Female__e2::AD_any_mito	immune::Mic P2RY12::AD_vs_NCI__Female__e2	115	immune::Mic P2RY12::AD_vs_NCI__Female__e2	NA	immune	Mic P2RY12	Microglia	F_e2	Female	e2	AD_any_mito	any	estimable_validated	TRUE	25	25	0	25	286	testable_query	fine_deg_pathway_query_manifest_v1
344	immune::Mic P2RY12::AD_vs_NCI__Female__e2::AD_up_mito	immune::Mic P2RY12::AD_vs_NCI__Female__e2	115	immune::Mic P2RY12::AD_vs_NCI__Female__e2	NA	immune	Mic P2RY12	Microglia	F_e2	Female	e2	AD_up_mito	up	estimable_validated	TRUE	5	5	0	5	286	testable_query	fine_deg_pathway_query_manifest_v1
345	immune::Mic P2RY12::AD_vs_NCI__Female__e2::AD_down_mito	immune::Mic P2RY12::AD_vs_NCI__Female__e2	115	immune::Mic P2RY12::AD_vs_NCI__Female__e2	NA	immune	Mic P2RY12	Microglia	F_e2	Female	e2	AD_down_mito	down	estimable_validated	TRUE	20	20	0	20	286	testable_query	fine_deg_pathway_query_manifest_v1
346	immune::Mic P2RY12::AD_vs_NCI__Female__e33::AD_any_mito	immune::Mic P2RY12::AD_vs_NCI__Female__e33	116	immune::Mic P2RY12::AD_vs_NCI__Female__e33	NA	immune	Mic P2RY12	Microglia	F_e33	Female	e33	AD_any_mito	any	estimable_validated	TRUE	3	3	0	3	327	testable_query	fine_deg_pathway_query_manifest_v1
347	immune::Mic P2RY12::AD_vs_NCI__Female__e33::AD_up_mito	immune::Mic P2RY12::AD_vs_NCI__Female__e33	116	immune::Mic P2RY12::AD_vs_NCI__Female__e33	NA	immune	Mic P2RY12	Microglia	F_e33	Female	e33	AD_up_mito	up	estimable_validated	TRUE	3	3	0	3	327	testable_query	fine_deg_pathway_query_manifest_v1
348	immune::Mic P2RY12::AD_vs_NCI__Female__e33::AD_down_mito	immune::Mic P2RY12::AD_vs_NCI__Female__e33	116	immune::Mic P2RY12::AD_vs_NCI__Female__e33	NA	immune	Mic P2RY12	Microglia	F_e33	Female	e33	AD_down_mito	down	estimable_validated	TRUE	0	0	0	0	327	empty_query	fine_deg_pathway_query_manifest_v1
349	immune::Mic P2RY12::AD_vs_NCI__Female__e4::AD_any_mito	immune::Mic P2RY12::AD_vs_NCI__Female__e4	117	immune::Mic P2RY12::AD_vs_NCI__Female__e4	NA	immune	Mic P2RY12	Microglia	F_e4	Female	e4	AD_any_mito	any	estimable_validated	TRUE	19	19	0	19	349	testable_query	fine_deg_pathway_query_manifest_v1
350	immune::Mic P2RY12::AD_vs_NCI__Female__e4::AD_up_mito	immune::Mic P2RY12::AD_vs_NCI__Female__e4	117	immune::Mic P2RY12::AD_vs_NCI__Female__e4	NA	immune	Mic P2RY12	Microglia	F_e4	Female	e4	AD_up_mito	up	estimable_validated	TRUE	8	8	0	8	349	testable_query	fine_deg_pathway_query_manifest_v1
351	immune::Mic P2RY12::AD_vs_NCI__Female__e4::AD_down_mito	immune::Mic P2RY12::AD_vs_NCI__Female__e4	117	immune::Mic P2RY12::AD_vs_NCI__Female__e4	NA	immune	Mic P2RY12	Microglia	F_e4	Female	e4	AD_down_mito	down	estimable_validated	TRUE	11	11	0	11	349	testable_query	fine_deg_pathway_query_manifest_v1
352	immune::Mic P2RY12::AD_vs_NCI__Male__e2::AD_any_mito	immune::Mic P2RY12::AD_vs_NCI__Male__e2	118	immune::Mic P2RY12::AD_vs_NCI__Male__e2	NA	immune	Mic P2RY12	Microglia	M_e2	Male	e2	AD_any_mito	any	estimable_validated	TRUE	88	88	0	88	255	testable_query	fine_deg_pathway_query_manifest_v1
353	immune::Mic P2RY12::AD_vs_NCI__Male__e2::AD_up_mito	immune::Mic P2RY12::AD_vs_NCI__Male__e2	118	immune::Mic P2RY12::AD_vs_NCI__Male__e2	NA	immune	Mic P2RY12	Microglia	M_e2	Male	e2	AD_up_mito	up	estimable_validated	TRUE	41	41	0	41	255	testable_query	fine_deg_pathway_query_manifest_v1
354	immune::Mic P2RY12::AD_vs_NCI__Male__e2::AD_down_mito	immune::Mic P2RY12::AD_vs_NCI__Male__e2	118	immune::Mic P2RY12::AD_vs_NCI__Male__e2	NA	immune	Mic P2RY12	Microglia	M_e2	Male	e2	AD_down_mito	down	estimable_validated	TRUE	47	47	0	47	255	testable_query	fine_deg_pathway_query_manifest_v1
355	immune::Mic P2RY12::AD_vs_NCI__Male__e33::AD_any_mito	immune::Mic P2RY12::AD_vs_NCI__Male__e33	119	immune::Mic P2RY12::AD_vs_NCI__Male__e33	NA	immune	Mic P2RY12	Microglia	M_e33	Male	e33	AD_any_mito	any	estimable_validated	TRUE	11	11	0	11	291	testable_query	fine_deg_pathway_query_manifest_v1
356	immune::Mic P2RY12::AD_vs_NCI__Male__e33::AD_up_mito	immune::Mic P2RY12::AD_vs_NCI__Male__e33	119	immune::Mic P2RY12::AD_vs_NCI__Male__e33	NA	immune	Mic P2RY12	Microglia	M_e33	Male	e33	AD_up_mito	up	estimable_validated	TRUE	7	7	0	7	291	testable_query	fine_deg_pathway_query_manifest_v1
357	immune::Mic P2RY12::AD_vs_NCI__Male__e33::AD_down_mito	immune::Mic P2RY12::AD_vs_NCI__Male__e33	119	immune::Mic P2RY12::AD_vs_NCI__Male__e33	NA	immune	Mic P2RY12	Microglia	M_e33	Male	e33	AD_down_mito	down	estimable_validated	TRUE	4	4	0	4	291	testable_query	fine_deg_pathway_query_manifest_v1
358	immune::Mic P2RY12::AD_vs_NCI__Male__e4::AD_any_mito	immune::Mic P2RY12::AD_vs_NCI__Male__e4	120	immune::Mic P2RY12::AD_vs_NCI__Male__e4	NA	immune	Mic P2RY12	Microglia	M_e4	Male	e4	AD_any_mito	any	estimable_validated	TRUE	34	34	0	34	316	testable_query	fine_deg_pathway_query_manifest_v1
359	immune::Mic P2RY12::AD_vs_NCI__Male__e4::AD_up_mito	immune::Mic P2RY12::AD_vs_NCI__Male__e4	120	immune::Mic P2RY12::AD_vs_NCI__Male__e4	NA	immune	Mic P2RY12	Microglia	M_e4	Male	e4	AD_up_mito	up	estimable_validated	TRUE	16	16	0	16	316	testable_query	fine_deg_pathway_query_manifest_v1
360	immune::Mic P2RY12::AD_vs_NCI__Male__e4::AD_down_mito	immune::Mic P2RY12::AD_vs_NCI__Male__e4	120	immune::Mic P2RY12::AD_vs_NCI__Male__e4	NA	immune	Mic P2RY12	Microglia	M_e4	Male	e4	AD_down_mito	down	estimable_validated	TRUE	18	18	0	18	316	testable_query	fine_deg_pathway_query_manifest_v1
361	immune::Mic TPT1::AD_vs_NCI__Female__e2::AD_any_mito	immune::Mic TPT1::AD_vs_NCI__Female__e2	121	immune::Mic TPT1::AD_vs_NCI__Female__e2	NA	immune	Mic TPT1	Microglia	F_e2	Female	e2	AD_any_mito	any	estimable_validated	TRUE	0	0	0	0	416	empty_query	fine_deg_pathway_query_manifest_v1
362	immune::Mic TPT1::AD_vs_NCI__Female__e2::AD_up_mito	immune::Mic TPT1::AD_vs_NCI__Female__e2	121	immune::Mic TPT1::AD_vs_NCI__Female__e2	NA	immune	Mic TPT1	Microglia	F_e2	Female	e2	AD_up_mito	up	estimable_validated	TRUE	0	0	0	0	416	empty_query	fine_deg_pathway_query_manifest_v1
363	immune::Mic TPT1::AD_vs_NCI__Female__e2::AD_down_mito	immune::Mic TPT1::AD_vs_NCI__Female__e2	121	immune::Mic TPT1::AD_vs_NCI__Female__e2	NA	immune	Mic TPT1	Microglia	F_e2	Female	e2	AD_down_mito	down	estimable_validated	TRUE	0	0	0	0	416	empty_query	fine_deg_pathway_query_manifest_v1
364	immune::Mic TPT1::AD_vs_NCI__Female__e33::AD_any_mito	immune::Mic TPT1::AD_vs_NCI__Female__e33	122	immune::Mic TPT1::AD_vs_NCI__Female__e33	NA	immune	Mic TPT1	Microglia	F_e33	Female	e33	AD_any_mito	any	estimable_validated	TRUE	1	1	0	1	395	query_below_minimum	fine_deg_pathway_query_manifest_v1
365	immune::Mic TPT1::AD_vs_NCI__Female__e33::AD_up_mito	immune::Mic TPT1::AD_vs_NCI__Female__e33	122	immune::Mic TPT1::AD_vs_NCI__Female__e33	NA	immune	Mic TPT1	Microglia	F_e33	Female	e33	AD_up_mito	up	estimable_validated	TRUE	1	1	0	1	395	query_below_minimum	fine_deg_pathway_query_manifest_v1
366	immune::Mic TPT1::AD_vs_NCI__Female__e33::AD_down_mito	immune::Mic TPT1::AD_vs_NCI__Female__e33	122	immune::Mic TPT1::AD_vs_NCI__Female__e33	NA	immune	Mic TPT1	Microglia	F_e33	Female	e33	AD_down_mito	down	estimable_validated	TRUE	0	0	0	0	395	empty_query	fine_deg_pathway_query_manifest_v1
367	immune::Mic TPT1::AD_vs_NCI__Female__e4::AD_any_mito	immune::Mic TPT1::AD_vs_NCI__Female__e4	123	immune::Mic TPT1::AD_vs_NCI__Female__e4	NA	immune	Mic TPT1	Microglia	F_e4	Female	e4	AD_any_mito	any	estimable_validated	TRUE	10	10	0	10	418	testable_query	fine_deg_pathway_query_manifest_v1
